datetime,open,high,low,close,volume
2025-09-02 12:26:00,1202.45996,1203.31006,1202.45996,1203.31006,3719
2025-09-02 12:25:00,1202.45996,1202.45996,1202.45996,1202.45996,421
2025-09-02 12:24:00,1203.30505,1203.30505,1202.05005,1202.05005,4351
2025-09-02 12:23:00,1202.97009,1203.37378,1202.97009,1202.97668,1152
2025-09-02 12:22:00,1203.41003,1203.53503,1203.40503,1203.47998,1630
2025-09-02 12:21:00,1203.0,1203.41003,1203.0,1203.41003,749
2025-09-02 12:20:00,1203.31995,1203.41003,1203.16003,1203.41003,1859
2025-09-02 12:19:00,1202.5,1203.25,1202.5,1203.19995,4559
2025-09-02 12:18:00,1202.505,1202.63,1202.41003,1202.41003,1490
2025-09-02 12:17:00,1202.38,1202.63,1202.38,1202.63,1574
2025-09-02 12:16:00,1202.125,1202.5,1202.0,1202.5,3787
2025-09-02 12:15:00,1202.35999,1202.35999,1202.10754,1202.10754,2896
2025-09-02 12:14:00,1202.32996,1202.38,1202.14001,1202.38,2387
2025-09-02 12:13:00,1201.98999,1202.34998,1201.98999,1202.34998,3563
2025-09-02 12:12:00,1200.82996,1201.13,1200.82996,1201.13,1569
2025-09-02 12:11:00,1200.83997,1200.83997,1200.83997,1200.83997,629
2025-09-02 12:10:00,1200.51001,1200.77002,1200.13611,1200.13611,3457
2025-09-02 12:09:00,1199.55005,1199.55005,1199.51001,1199.51001,1045
2025-09-02 12:08:00,1200.42004,1200.6366,1199.91003,1199.91003,4255
2025-09-02 12:07:00,1200.42004,1200.7699,1200.06995,1200.7699,1390
2025-09-02 12:06:00,1198.87,1200.41321,1198.87,1200.375,4555
2025-09-02 12:05:00,1198.83496,1198.84998,1198.83496,1198.84998,557
2025-09-02 12:04:00,1199.08496,1199.08496,1198.69995,1198.81995,3408
2025-09-02 12:03:00,1199.02002,1199.11755,1199.0,1199.08496,2680
2025-09-02 12:02:00,1199.30005,1199.40002,1199.30005,1199.40002,1150
2025-09-02 12:01:00,1199.67004,1199.67004,1199.04504,1199.04504,3616
2025-09-02 12:00:00,1200.17004,1200.43005,1200.0,1200.07996,9647
2025-09-02 11:59:00,1200.05005,1200.05005,1200.05005,1200.05005,858
2025-09-02 11:58:00,1199.07996,1199.28003,1198.91504,1199.10999,2869
2025-09-02 11:57:00,1199.10498,1199.36755,1198.95996,1198.95996,4876
2025-09-02 11:56:00,1201.02502,1201.02502,1199.91003,1200.01001,8938
2025-09-02 11:55:00,1201.02502,1201.02502,1200.58716,1200.58716,2040
2025-09-02 11:54:00,1201.02502,1201.02502,1201.02502,1201.02502,1455
2025-09-02 11:53:00,1200.72998,1201.3324,1200.72998,1201.3324,1034
2025-09-02 11:52:00,1200.91504,1200.91504,1199.97998,1200.73999,11851
2025-09-02 11:51:00,1201.55505,1201.80005,1200.59998,1200.77502,4290
2025-09-02 11:50:00,1201.96997,1201.96997,1201.21997,1201.21997,4724
2025-09-02 11:49:00,1202.33997,1202.33997,1202.33997,1202.33997,889
2025-09-02 11:48:00,1201.95886,1202.8999,1201.95886,1202.8999,2023
2025-09-02 11:47:00,1202.17004,1202.89697,1202.17004,1202.89697,1763
2025-09-02 11:46:00,1202.49756,1202.49756,1202.19995,1202.23999,2903
2025-09-02 11:45:00,1201.81494,1202.59998,1201.41003,1202.59998,1989
2025-09-02 11:44:00,1202.28003,1202.60498,1201.69995,1202.02002,4438
2025-09-02 11:43:00,1202.88062,1203.30005,1202.51001,1202.78223,6020
2025-09-02 11:42:00,1202.91003,1203.09998,1202.91003,1203.09998,1354
2025-09-02 11:41:00,1203.276,1203.276,1202.57996,1203.01355,3535
2025-09-02 11:40:00,1203.56006,1203.56006,1203.12598,1203.30005,3176
2025-09-02 11:39:00,1204.61499,1204.61499,1204.19995,1204.20996,2471
2025-09-02 11:38:00,1204.64014,1204.84497,1204.64014,1204.68994,1400
2025-09-02 11:37:00,1204.12,1205.93994,1204.12,1205.93994,3397
2025-09-02 11:36:00,1203.93005,1204.61902,1203.93005,1204.61902,4987
2025-09-02 11:35:00,1204.76501,1205.0,1203.52002,1203.52905,8615
2025-09-02 11:34:00,1205.0,1205.00989,1204.60999,1205.00989,5757
2025-09-02 11:33:00,1205.51501,1205.53503,1205.29004,1205.53503,3305
2025-09-02 11:32:00,1205.53003,1205.53503,1205.0,1205.0,5020
2025-09-02 11:31:00,1206.26001,1206.26001,1206.26001,1206.26001,1340
2025-09-02 11:30:00,1205.59167,1206.27002,1205.44446,1205.63501,2058
2025-09-02 11:29:00,1207.05005,1207.14001,1206.47998,1206.67505,2943
2025-09-02 11:28:00,1206.93994,1207.755,1206.93994,1207.21997,6489
2025-09-02 11:27:00,1206.47998,1206.80005,1206.40002,1206.63,7674
2025-09-02 11:26:00,1207.22498,1207.22498,1206.89001,1206.89001,1164
2025-09-02 11:25:00,1206.98999,1208.10999,1206.67004,1206.87,7762
2025-09-02 11:24:00,1206.38013,1206.95496,1206.38013,1206.95496,1333
2025-09-02 11:23:00,1206.3855,1206.3855,1206.3855,1206.3855,1280
2025-09-02 11:22:00,1206.71497,1207.04504,1206.71497,1206.92004,3937
2025-09-02 11:21:00,1206.61499,1207.02747,1206.61499,1206.75,2597
2025-09-02 11:20:00,1205.87,1207.19446,1205.33252,1206.6593,4001
2025-09-02 11:19:00,1206.11499,1206.47998,1206.11499,1206.18994,4321
2025-09-02 11:18:00,1205.64001,1206.48999,1205.64001,1205.89001,3781
2025-09-02 11:17:00,1206.53003,1206.63,1206.05505,1206.05505,3933
2025-09-02 11:16:00,1206.32996,1206.34497,1205.29382,1206.34497,6604
2025-09-02 11:15:00,1205.96997,1206.5,1205.96997,1206.5,2241
2025-09-02 11:14:00,1206.245,1206.245,1205.43994,1205.57996,2420
2025-09-02 11:13:00,1206.33997,1206.33997,1205.78003,1205.78003,1998
2025-09-02 11:12:00,1206.26001,1206.26001,1206.26001,1206.26001,769
2025-09-02 11:11:00,1204.9115,1206.07996,1204.9115,1206.07996,1690
2025-09-02 11:10:00,1205.755,1205.755,1204.81006,1205.30005,5635
2025-09-02 11:09:00,1206.13245,1206.30249,1205.84998,1205.84998,3569
2025-09-02 11:08:00,1206.44995,1206.48999,1205.37,1205.93994,4456
2025-09-02 11:07:00,1206.48999,1206.48999,1205.76001,1206.11499,3856
2025-09-02 11:06:00,1205.255,1206.46497,1205.255,1206.46497,5776
2025-09-02 11:05:00,1204.97998,1205.10999,1204.81299,1205.10999,1781
2025-09-02 11:04:00,1205.56995,1205.56995,1205.0,1205.0,2022
2025-09-02 11:03:00,1206.03003,1206.03003,1205.41504,1205.47998,1674
2025-09-02 11:02:00,1207.64001,1207.71997,1206.44995,1206.44995,3939
2025-09-02 11:01:00,1206.755,1207.99634,1206.755,1207.84998,7361
2025-09-02 11:00:00,1206.32495,1206.91003,1206.32495,1206.89001,3987
2025-09-02 10:59:00,1205.58997,1206.44995,1205.31995,1206.19897,4651
2025-09-02 10:58:00,1204.5,1205.39001,1204.47998,1205.39001,6235
2025-09-02 10:57:00,1205.30237,1205.30237,1205.30237,1205.30237,1070
2025-09-02 10:56:00,1205.56,1205.79,1205.56,1205.79,136
2025-09-02 10:55:00,1206.06995,1206.25989,1205.85999,1206.25989,3976
2025-09-02 10:54:00,1206.57129,1207.20593,1205.67004,1205.67004,5321
2025-09-02 10:53:00,1204.86987,1206.0,1204.578,1206.0,5463
2025-09-02 10:52:00,1204.40747,1205.0,1204.40747,1204.46997,7094
2025-09-02 10:51:00,1204.42395,1204.42395,1204.245,1204.31006,2428
2025-09-02 10:50:00,1205.91003,1205.91003,1205.01501,1205.12,9585
2025-09-02 10:49:00,1205.46509,1205.79004,1205.46509,1205.79004,2482
2025-09-02 10:48:00,1208.52002,1208.52002,1206.58997,1206.58997,4476
2025-09-02 10:47:00,1208.82996,1208.82996,1207.85046,1207.85046,3422
2025-09-02 10:46:00,1208.78625,1209.0,1208.78625,1209.0,2537
2025-09-02 10:45:00,1209.60498,1209.60498,1207.90015,1208.98999,4990
2025-09-02 10:44:00,1211.37,1211.43506,1209.05505,1209.47998,8492
2025-09-02 10:43:00,1210.42004,1211.04004,1210.18604,1210.84998,9126
2025-09-02 10:42:00,1212.23999,1212.23999,1210.0,1210.0,4066
2025-09-02 10:41:00,1212.37,1212.53455,1211.73999,1212.08655,4290
2025-09-02 10:40:00,1211.81006,1212.96997,1211.81006,1212.33997,4240
2025-09-02 10:39:00,1211.52502,1211.94495,1211.52502,1211.80505,4424
2025-09-02 10:38:00,1212.67505,1212.76355,1211.49036,1211.84717,4269
2025-09-02 10:37:00,1212.93506,1212.93506,1211.96997,1212.38,7377
2025-09-02 10:36:00,1212.43994,1213.0,1212.22998,1212.93237,9378
2025-09-02 10:35:00,1212.40002,1212.745,1212.0,1212.44995,4226
2025-09-02 10:34:00,1211.04004,1212.73816,1211.03003,1212.40002,7821
2025-09-02 10:33:00,1210.72998,1211.0,1210.70996,1211.0,2530
2025-09-02 10:32:00,1208.93005,1209.26001,1208.93005,1209.09998,3959
2025-09-02 10:31:00,1209.16504,1209.70996,1208.57996,1208.57996,4846
2025-09-02 10:30:00,1210.96997,1210.96997,1208.82996,1209.60999,5812
2025-09-02 10:29:00,1210.46497,1211.06006,1210.13,1210.72498,6780
2025-09-02 10:28:00,1209.68005,1210.76001,1209.27002,1210.45752,5777
2025-09-02 10:27:00,1209.73499,1210.0,1209.26196,1209.26196,1837
2025-09-02 10:26:00,1208.09998,1210.29004,1208.09998,1209.76501,6295
2025-09-02 10:25:00,1208.07996,1208.63,1207.745,1208.62,4666
2025-09-02 10:24:00,1209.10999,1209.10999,1208.00012,1208.57495,3530
2025-09-02 10:23:00,1210.35999,1210.39001,1209.44995,1209.45996,4490
2025-09-02 10:22:00,1210.26001,1210.69995,1210.24695,1210.24695,2124
2025-09-02 10:21:00,1208.78003,1209.61499,1208.78003,1209.61499,4759
2025-09-02 10:20:00,1209.87,1210.0,1208.41003,1208.42004,7621
2025-09-02 10:19:00,1209.07996,1209.07996,1208.76501,1208.76501,8693
2025-09-02 10:18:00,1208.57996,1209.005,1208.56995,1209.005,1653
2025-09-02 10:17:00,1205.89001,1209.00769,1205.89001,1209.00769,5616
2025-09-02 10:16:00,1205.34924,1205.90002,1204.88513,1205.37,6286
2025-09-02 10:15:00,1207.73999,1207.73999,1205.90002,1205.90002,5962
2025-09-02 10:14:00,1207.19214,1207.53003,1207.12,1207.53003,2356
2025-09-02 10:13:00,1208.68994,1208.68994,1207.93994,1207.93994,2157
2025-09-02 10:12:00,1208.5,1208.56494,1208.16003,1208.16003,4447
2025-09-02 10:11:00,1208.09998,1208.64502,1208.09998,1208.19995,3340
2025-09-02 10:10:00,1207.06006,1207.06006,1207.06006,1207.06006,2625
2025-09-02 10:09:00,1207.78003,1208.16614,1207.18005,1208.16614,3559
2025-09-02 10:08:00,1208.76245,1208.76245,1206.84998,1206.90503,6172
2025-09-02 10:07:00,1207.31006,1209.29089,1207.20996,1208.66003,4467
2025-09-02 10:06:00,1207.60999,1208.85498,1207.60999,1207.69995,5780
2025-09-02 10:05:00,1208.12,1208.88794,1207.64001,1207.64001,4879
2025-09-02 10:04:00,1208.66504,1208.66504,1207.31006,1207.52002,6569
2025-09-02 10:03:00,1207.19751,1208.82996,1207.17505,1208.66504,8169
2025-09-02 10:02:00,1209.76099,1209.88342,1206.40002,1206.40002,6263
2025-09-02 10:01:00,1208.87,1208.87,1208.53503,1208.53503,4490
2025-09-02 10:00:00,1206.60999,1209.06995,1206.60999,1208.5,17453
2025-09-02 09:59:00,1207.72998,1208.07996,1206.11096,1207.34998,10739
2025-09-02 09:58:00,1209.69995,1209.69995,1208.21997,1209.09998,5637
2025-09-02 09:57:00,1210.16003,1210.49988,1209.05505,1210.12,9069
2025-09-02 09:56:00,1209.71997,1210.81921,1209.71997,1210.14001,5666
2025-09-02 09:55:00,1208.82996,1210.10999,1208.79504,1209.69995,12492
2025-09-02 09:54:00,1207.51001,1208.78003,1207.05005,1208.60999,10802
2025-09-02 09:53:00,1206.91003,1207.96997,1206.91003,1207.40002,7510
2025-09-02 09:52:00,1209.20496,1209.23499,1206.14502,1206.14502,15853
2025-09-02 09:51:00,1206.16003,1210.21997,1206.0,1209.20996,20372
2025-09-02 09:50:00,1205.14551,1206.01001,1204.81995,1205.89001,8439
2025-09-02 09:49:00,1205.70496,1206.63,1204.995,1205.52502,16924
2025-09-02 09:48:00,1203.40002,1205.69995,1203.40002,1205.55554,13014
2025-09-02 09:47:00,1206.55005,1207.14001,1202.31006,1202.79004,12605
2025-09-02 09:46:00,1206.43225,1207.76001,1206.15002,1207.20996,18803
2025-09-02 09:45:00,1205.54004,1206.04004,1204.55005,1205.70996,21789
2025-09-02 09:44:00,1204.89001,1205.81995,1204.89001,1205.07996,5965
2025-09-02 09:43:00,1204.92004,1205.59998,1204.33997,1205.59998,6437
2025-09-02 09:42:00,1203.81836,1205.27502,1202.92004,1205.27502,11286
2025-09-02 09:41:00,1205.60999,1205.60999,1202.54004,1203.33997,11929
2025-09-02 09:40:00,1204.43005,1205.026,1203.88,1204.76001,7673
2025-09-02 09:39:00,1204.5,1206.93103,1203.21008,1205.27222,27283
2025-09-02 09:38:00,1202.85999,1204.98157,1202.42004,1204.32996,31695
2025-09-02 09:37:00,1198.77002,1203.23999,1198.63,1203.22998,19341
2025-09-02 09:36:00,1197.0,1200.56995,1197.0,1199.58496,14926
2025-09-02 09:35:00,1193.79944,1197.41467,1193.79944,1196.71997,22442
2025-09-02 09:34:00,1191.09998,1191.81995,1190.26001,1191.81995,1255
2025-09-02 09:33:00,1187.51562,1190.51001,1186.43005,1190.51001,9253
2025-09-02 09:32:00,1183.89502,1188.31995,1182.94092,1188.31995,19789
2025-09-02 09:31:00,1196.71997,1196.71997,1182.80005,1185.79504,53438
2025-09-02 09:30:00,1196.68994,1199.79993,1195.0835,1197.65002,131546
2025-08-29 15:59:00,1208.53003,1208.82996,1207.35999,1207.37,111171
2025-08-29 15:58:00,1208.85999,1209.05005,1207.95996,1208.54004,38346
2025-08-29 15:57:00,1208.19995,1209.1499,1207.93994,1208.82996,60439
2025-08-29 15:56:00,1208.95496,1208.95496,1207.71008,1208.3999,31910
2025-08-29 15:55:00,1210.35999,1211.43994,1208.40002,1209.0,45162
2025-08-29 15:54:00,1207.57996,1210.25,1207.57996,1209.28003,30320
2025-08-29 15:53:00,1207.92004,1208.5,1207.37012,1207.85999,12255
2025-08-29 15:52:00,1207.98999,1207.98999,1207.53003,1207.58398,7861
2025-08-29 15:51:00,1208.14001,1208.31995,1207.48999,1207.67505,11696
2025-08-29 15:50:00,1208.73999,1208.73999,1207.82251,1207.82495,9672
2025-08-29 15:49:00,1208.56006,1208.78003,1208.28516,1208.51501,9163
2025-08-29 15:48:00,1207.96997,1208.78003,1207.64001,1208.59998,8920
2025-08-29 15:47:00,1207.84998,1208.15503,1207.82996,1208.01501,9706
2025-08-29 15:46:00,1208.0,1208.12,1207.93994,1207.93994,4326
2025-08-29 15:45:00,1207.4054,1208.17004,1207.4054,1208.07996,5625
2025-08-29 15:44:00,1208.09998,1208.22998,1207.59998,1207.59998,6639
2025-08-29 15:43:00,1207.87,1208.19995,1207.87,1208.09998,6446
2025-08-29 15:42:00,1207.81995,1207.99988,1207.09998,1207.98999,5028
2025-08-29 15:41:00,1206.04504,1207.43506,1206.04504,1207.43506,15079
2025-08-29 15:40:00,1206.28003,1206.43005,1205.85999,1206.04504,15749
2025-08-29 15:39:00,1206.40002,1206.55005,1206.14001,1206.28003,7129
2025-08-29 15:38:00,1206.31567,1206.56995,1206.31006,1206.39868,11294
2025-08-29 15:37:00,1206.93994,1206.93994,1206.38013,1206.51001,7090
2025-08-29 15:36:00,1207.81995,1207.81995,1206.71008,1207.48999,8093
2025-08-29 15:35:00,1208.25,1208.25,1207.55005,1207.80005,3018
2025-08-29 15:34:00,1208.12,1208.30005,1207.95996,1208.30005,2352
2025-08-29 15:33:00,1208.28003,1208.30505,1208.21997,1208.30505,2898
2025-08-29 15:32:00,1208.10999,1208.63,1208.09998,1208.63,2057
2025-08-29 15:31:00,1208.90308,1208.90308,1208.34998,1208.34998,12134
2025-08-29 15:30:00,1208.65002,1209.13,1208.56006,1208.94995,9780
2025-08-29 15:29:00,1208.17004,1208.73755,1208.17004,1208.73755,4385
2025-08-29 15:28:00,1208.33997,1208.35999,1207.88,1207.88,3947
2025-08-29 15:27:00,1208.48999,1208.48999,1208.13196,1208.13196,3000
2025-08-29 15:26:00,1208.57996,1208.59998,1208.57996,1208.59998,1804
2025-08-29 15:25:00,1208.27002,1208.55005,1208.27002,1208.55005,5230
2025-08-29 15:24:00,1208.34998,1208.34998,1208.18994,1208.31006,3721
2025-08-29 15:23:00,1207.91003,1208.23767,1207.81995,1208.16003,3205
2025-08-29 15:22:00,1208.52002,1208.53003,1208.33997,1208.33997,7980
2025-08-29 15:21:00,1208.44995,1208.625,1208.27002,1208.30896,3082
2025-08-29 15:20:00,1208.47998,1208.47998,1208.47998,1208.47998,2788
2025-08-29 15:19:00,1208.78003,1208.78003,1208.40002,1208.64502,3074
2025-08-29 15:18:00,1208.60999,1208.68994,1208.48645,1208.48645,2291
2025-08-29 15:17:00,1208.75513,1208.75513,1208.65173,1208.75,4597
2025-08-29 15:16:00,1208.67004,1208.81543,1208.44995,1208.81543,1669
2025-08-29 15:15:00,1208.35999,1208.57996,1208.35999,1208.57996,2841
2025-08-29 15:14:00,1207.35498,1207.81006,1207.33997,1207.81006,5145
2025-08-29 15:13:00,1207.92004,1208.01001,1207.92004,1208.0,4449
2025-08-29 15:12:00,1207.79004,1207.79004,1207.56995,1207.71997,3090
2025-08-29 15:11:00,1208.07996,1208.07996,1207.76013,1207.76013,2768
2025-08-29 15:10:00,1208.12354,1208.22498,1208.06995,1208.06995,3230
2025-08-29 15:09:00,1208.13,1208.27502,1207.94995,1208.27502,6765
2025-08-29 15:08:00,1207.81006,1208.10254,1207.81006,1208.10254,3648
2025-08-29 15:07:00,1207.59998,1207.81006,1207.58997,1207.59497,8739
2025-08-29 15:06:00,1207.5,1207.57996,1207.38,1207.38,7943
2025-08-29 15:05:00,1207.63,1207.69995,1207.56006,1207.69995,1839
2025-08-29 15:04:00,1208.04004,1208.04004,1207.83997,1207.91003,10128
2025-08-29 15:03:00,1208.09998,1208.16003,1207.88013,1208.16003,2806
2025-08-29 15:02:00,1207.98999,1208.18005,1207.98999,1208.18005,1317
2025-08-29 15:01:00,1207.88,1208.43005,1207.86499,1208.25,7467
2025-08-29 15:00:00,1208.40002,1208.47095,1207.87,1207.87,3303
2025-08-29 14:59:00,1208.255,1208.255,1208.10999,1208.10999,3521
2025-08-29 14:58:00,1207.77002,1208.39099,1207.57996,1208.19995,10777
2025-08-29 14:57:00,1207.96997,1208.04492,1207.57996,1207.57996,4972
2025-08-29 14:56:00,1207.83997,1208.0,1207.83997,1207.94495,4525
2025-08-29 14:55:00,1207.85999,1208.05005,1207.77002,1207.81995,8971
2025-08-29 14:54:00,1207.53003,1207.8999,1207.42004,1207.8999,2541
2025-08-29 14:53:00,1207.55005,1207.55005,1207.55005,1207.55005,1016
2025-08-29 14:52:00,1207.08215,1207.58997,1207.08215,1207.58997,7587
2025-08-29 14:51:00,1206.85999,1206.92505,1206.71997,1206.76001,4091
2025-08-29 14:50:00,1206.78003,1206.78003,1206.71997,1206.71997,4914
2025-08-29 14:49:00,1206.66504,1206.68005,1206.66504,1206.68005,3393
2025-08-29 14:48:00,1206.81995,1206.81995,1206.81995,1206.81995,3545
2025-08-29 14:47:00,1206.95996,1206.98999,1206.79504,1206.81995,5041
2025-08-29 14:46:00,1206.79004,1207.02246,1206.79004,1207.02246,1959
2025-08-29 14:45:00,1206.60999,1206.71997,1206.60999,1206.71997,2469
2025-08-29 14:44:00,1206.15002,1206.33997,1205.93005,1206.33997,7191
2025-08-29 14:43:00,1206.46997,1206.46997,1206.14502,1206.14502,7580
2025-08-29 14:42:00,1206.48,1206.48,1206.48,1206.48,200
2025-08-29 14:41:00,1206.43994,1206.45996,1206.43994,1206.45996,2113
2025-08-29 14:40:00,1206.69495,1206.69495,1206.01001,1206.01001,5370
2025-08-29 14:39:00,1206.54004,1206.70996,1205.8501,1206.69495,2245
2025-08-29 14:38:00,1206.75,1206.81995,1206.40002,1206.71997,1573
2025-08-29 14:37:00,1206.77002,1206.77002,1206.77002,1206.77002,1903
2025-08-29 14:36:00,1207.06006,1207.06006,1206.78003,1206.78003,2632
2025-08-29 14:35:00,1207.18506,1207.37769,1207.18005,1207.18005,1675
2025-08-29 14:34:00,1207.27502,1207.28503,1207.17004,1207.17004,2745
2025-08-29 14:33:00,1207.10999,1207.20752,1206.93005,1207.20752,9295
2025-08-29 14:32:00,1207.12,1207.17004,1206.755,1207.15002,3818
2025-08-29 14:30:00,1205.93506,1206.62,1205.93506,1206.45996,5689
2025-08-29 14:29:00,1205.80005,1205.80005,1205.52002,1205.52002,861
2025-08-29 14:28:00,1205.59998,1205.59998,1205.23999,1205.23999,1901
2025-08-29 14:27:00,1206.76001,1206.76001,1206.76001,1206.76001,1334
2025-08-29 14:26:00,1206.89,1207.06,1206.89,1206.89,202
2025-08-29 14:25:00,1206.69,1207.32,1206.69,1207.32,300
2025-08-29 14:24:00,1206.82495,1206.82495,1206.2301,1206.52002,6495
2025-08-29 14:23:00,1206.77,1206.825,1206.77,1206.825,102
2025-08-29 14:22:00,1206.93005,1207.06006,1206.63,1206.63,4614
2025-08-29 14:21:00,1206.67,1206.67,1206.56,1206.615,54
2025-08-29 14:20:00,1206.71997,1207.09998,1206.48999,1206.67004,7936
2025-08-29 14:18:00,1207.15002,1207.15002,1206.82996,1207.15002,3654
2025-08-29 14:17:00,1207.16821,1207.16821,1206.93994,1207.06006,1411
2025-08-29 14:16:00,1207.13501,1207.13501,1207.09753,1207.09753,1523
2025-08-29 14:15:00,1207.5,1207.5,1207.14001,1207.14001,2918
2025-08-29 14:14:00,1207.46497,1207.97998,1207.44995,1207.52502,10289
2025-08-29 14:13:00,1207.17004,1207.48499,1207.10999,1207.48499,12263
2025-08-29 14:12:00,1207.45752,1207.45752,1207.32996,1207.32996,1086
2025-08-29 14:11:00,1207.16003,1207.16003,1207.16003,1207.16003,790
2025-08-29 14:10:00,1207.53003,1207.73999,1207.28003,1207.46997,15421
2025-08-29 14:09:00,1206.76501,1207.72095,1206.64001,1207.72095,7545
2025-08-29 14:08:00,1206.93994,1206.93994,1206.76514,1206.88147,1531
2025-08-29 14:07:00,1206.16504,1206.60498,1206.16504,1206.55005,2174
2025-08-29 14:06:00,1206.19995,1206.19995,1206.13,1206.14001,3036
2025-08-29 14:05:00,1205.18994,1205.96997,1205.18994,1205.63,5788
2025-08-29 14:04:00,1205.29004,1205.29004,1205.0,1205.25,1552
2025-08-29 14:03:00,1204.57495,1205.17505,1204.56995,1205.09998,4150
2025-08-29 14:02:00,1205.60999,1205.60999,1204.81006,1204.81006,7490
2025-08-29 14:01:00,1205.81006,1205.81006,1205.60498,1205.60498,1881
2025-08-29 14:00:00,1206.0,1206.06995,1205.78748,1205.78748,3807
2025-08-29 13:58:00,1206.79004,1206.79004,1206.34497,1206.34497,2603
2025-08-29 13:57:00,1206.875,1206.875,1206.78064,1206.78064,1026
2025-08-29 13:56:00,1206.73999,1206.73999,1206.19458,1206.73999,3635
2025-08-29 13:55:00,1206.98999,1207.09998,1206.94995,1206.94995,2312
2025-08-29 13:54:00,1206.54749,1206.56494,1206.51501,1206.56494,3480
2025-08-29 13:53:00,1206.74426,1206.74426,1206.39001,1206.54004,2210
2025-08-29 13:52:00,1207.005,1207.09204,1206.64001,1206.64001,4569
2025-08-29 13:51:00,1206.29004,1206.70996,1206.29004,1206.70996,3985
2025-08-29 13:50:00,1206.63989,1206.63989,1205.95496,1205.95496,2105
2025-08-29 13:49:00,1206.12012,1206.12012,1205.92004,1205.92004,1786
2025-08-29 13:48:00,1206.18005,1206.21997,1206.18005,1206.21997,2051
2025-08-29 13:47:00,1206.20996,1206.55005,1206.03003,1206.14502,9459
2025-08-29 13:46:00,1205.57996,1206.59766,1205.57996,1206.0,3925
2025-08-29 13:45:00,1204.90002,1205.5,1204.88,1205.40002,4135
2025-08-29 13:44:00,1204.70996,1204.82996,1204.70996,1204.82996,1454
2025-08-29 13:43:00,1204.20996,1204.20996,1203.96997,1203.96997,3831
2025-08-29 13:42:00,1204.39001,1204.66504,1204.29004,1204.29004,3548
2025-08-29 13:41:00,1204.422,1204.5,1204.30005,1204.30005,1481
2025-08-29 13:40:00,1203.68506,1204.46997,1203.68506,1204.46997,6361
2025-08-29 13:39:00,1203.65503,1203.65503,1203.65503,1203.65503,357
2025-08-29 13:38:00,1203.71997,1204.09998,1203.71997,1203.84998,3748
2025-08-29 13:37:00,1203.44995,1203.44995,1203.28503,1203.28503,897
2025-08-29 13:36:00,1203.84998,1203.86499,1203.59998,1203.59998,3898
2025-08-29 13:35:00,1203.63,1203.85498,1203.63,1203.85498,4267
2025-08-29 13:33:00,1203.87,1204.04004,1203.59998,1203.80005,3536
2025-08-29 13:32:00,1204.21997,1204.21997,1204.21997,1204.21997,562
2025-08-29 13:31:00,1204.89001,1204.89001,1204.67004,1204.67004,1206
2025-08-29 13:30:00,1204.35999,1204.35999,1204.35999,1204.35999,1309
2025-08-29 13:29:00,1204.59998,1204.59998,1204.20996,1204.42004,4964
2025-08-29 13:28:00,1204.60498,1204.62,1204.59998,1204.59998,723
2025-08-29 13:27:00,1204.35,1204.42,1204.21,1204.21,444
2025-08-29 13:26:00,1204.53,1204.53,1204.53,1204.53,110
2025-08-29 13:25:00,1204.93005,1205.02502,1204.58997,1204.80005,9486
2025-08-29 13:24:00,1205.04004,1205.04004,1204.79004,1204.79004,1948
2025-08-29 13:23:00,1204.79004,1204.89014,1204.75,1204.89014,4543
2025-08-29 13:22:00,1204.81995,1204.81995,1204.04004,1204.78503,3929
2025-08-29 13:21:00,1203.02002,1204.30505,1203.02002,1204.30505,5674
2025-08-29 13:20:00,1202.625,1202.625,1202.625,1202.625,3212
2025-08-29 13:19:00,1201.71997,1203.29285,1201.71997,1203.29285,3728
2025-08-29 13:18:00,1201.79504,1202.21106,1201.27637,1201.90002,2367
2025-08-29 13:17:00,1201.94495,1202.21997,1201.5,1201.56995,5547
2025-08-29 13:16:00,1201.42004,1202.21106,1201.42004,1201.79004,3777
2025-08-29 13:15:00,1202.04004,1202.04004,1201.16003,1201.44995,5873
2025-08-29 13:14:00,1203.26001,1203.26001,1202.23755,1203.17041,5625
2025-08-29 13:13:00,1202.79004,1202.79004,1202.0,1202.0,2969
2025-08-29 13:12:00,1202.12,1202.87,1202.12,1202.79004,6178
2025-08-29 13:11:00,1202.59998,1202.59998,1202.44495,1202.44495,2805
2025-08-29 13:10:00,1203.36084,1203.36084,1203.02002,1203.02002,1470
2025-08-29 13:09:00,1202.92004,1203.35803,1202.91003,1203.35803,2087
2025-08-29 13:08:00,1203.39502,1203.39502,1203.35999,1203.35999,1446
2025-08-29 13:07:00,1203.21997,1203.22998,1203.21997,1203.22998,4348
2025-08-29 13:06:00,1202.59998,1202.80005,1202.59998,1202.80005,1244
2025-08-29 13:05:00,1202.93994,1203.05005,1202.5,1202.5,3314
2025-08-29 13:04:00,1203.73499,1203.73499,1203.14001,1203.14001,5203
2025-08-29 13:03:00,1203.62,1203.62,1203.20435,1203.20435,1350
2025-08-29 13:02:00,1203.5,1203.62,1203.45996,1203.62,4463
2025-08-29 13:01:00,1204.25,1204.35498,1204.09998,1204.09998,3359
2025-08-29 13:00:00,1204.61,1204.61,1204.61,1204.61,6
2025-08-29 12:59:00,1204.47998,1205.25,1204.34998,1204.76782,8015
2025-08-29 12:58:00,1204.33997,1204.33997,1204.29504,1204.33997,1920
